ID 7.3.5.2 2.56.1.2 3.1.8.1 3.1.8.3 1.27.1.1 1.27.1.2 3.42.1.1 1.45.1.2 1.4.1.1 2.9.1.2 1.4.1.2 2.9.1.3 1.4.1.3 2.44.1.2 2.9.1.4 3.42.1.5 3.2.1.2 3.42.1.8 3.2.1.3 3.2.1.4 3.2.1.5 3.2.1.6 2.28.1.1 3.3.1.2 3.2.1.7 2.28.1.3 3.3.1.5 7.3.10.1 3.32.1.11 3.32.1.13 7.3.6.1 7.3.6.2 7.3.6.4 2.38.4.1 2.1.1.1 2.1.1.2 3.32.1.1 2.38.4.3 2.1.1.3 2.1.1.4 2.38.4.5 2.1.1.5 7.39.1.2 2.52.1.2 7.39.1.3 1.36.1.2 3.32.1.8 1.36.1.5 7.41.5.1 7.41.5.2 1.41.1.2 2.5.1.1 2.5.1.3 1.41.1.5
d3sakc_ 4 2 2 4 4 2 4 4 4 2 2 2 4 4 4 4 2 2 2 2 2 2 4 4 2 2 2 4 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 4 2 4 2 2 2 2 4
d3sakd_ 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 4 2 2 4 2 4 2 4 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 4 4 2 2
d1adt_1 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 2 4 4 2 2 4 2 2 4 2 2 4 4 2 2 4 2 2 2 4 4 4
d1ihfa_ 2 4 4 4 2 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2
d1ihfb_ 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 4 4 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4 4 2 2
d1hnr__ 2 4 4 2 4 2 2 2 2 2 4 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 2 2 4 4 2 2 2 2 4 4 2 2 2 2 2 2 4 4 2 2 2 2 4
d1hns__ 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 2 2 2 2 4 2 2 4 2 4 4 2 2 2 4 2 2 4 2 4 2 4 2 4 2 4 2 4 2 2 2 2 2 2
d1huua_ 4 2 2 2 2 4 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 4 2 2 2 2 4 2 2 4 4 2 2 2 2 4
d1b8za_ 4 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 4 2 2 2 4 4 4
d1wtua_ 2 2 2 4 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 4 2 2 2 4 2 2
d1alo_1 2 2 2 2 4 2 2 2 4 2 2 2 2 4 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 4 2 4 2 4 2 2 2 4 4
d1qj2a1 2 4 4 2 2 4 4 2 4 4 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 2 4 4 2 2 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 2 4 4 2 2 2 4 2
d1dj8a_ 4 2 2 2 2 4 2 2 4 2 2 4 4 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 4 2 4 2 2 2 4 2
d1af7_1 2 2 2 2 2 2 4 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 4 4 2 2 2 2 2 2 4 2 4 2 2 4 4 4 4 2 2 4
d1bqv__ 2 2 2 4 2 4 2 2 2 2 2 2 2 4 4 4 2 2 2 2 2 4 4 2 2 2 4 4 2 2 4 2 2 2 4 2 2 4 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4
d1b0xa_ 2 2 2 2 2 2 2 2 4 4 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 4 2 2 4 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 4 4 4 2 2 2 4
d1b4fa_ 4 2 2 2 2 4 2 2 2 2 2 4 4 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 4 4 2 2 2 4
d1coka_ 4 2 4 2 4 4 2 2 2 4 2 2 4 4 4 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 4 2 2 2 2 4 4 2 2 4
d1cuk_2 4 2 2 4 2 4 4 2 2 4 2 2 4 4 4 2 2 4 2 2 2 2 4 2 2 4 4 4 4 4 2 2 4 2 4 2 4 4 2 4 2 2 2 4 2 4 4 2 4 2 2 4 2 4
d1bvsa2 4 2 2 4 2 4 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 4 4 4 4 2 4 2 4 2 2 4 4 2 2 4 2 2 2 4 2 2 4 2 4 2 2 4 2
d1coo__ 2 4 2 4 2 2 2 2 4 4 2 2 2 4 2 2 4 2 2 2 2 2 4 4 4 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2
d1doqa_ 4 2 2 2 4 4 2 2 4 2 2 2 2 4 4 2 4 2 4 2 2 4 4 2 2 2 4 4 2 2 2 4 2 4 2 4 2 2 2 4 4 2 2 2 2 2 2 4 2 2 2 4 2 4
d1b22a_ 4 4 2 4 2 2 2 2 2 2 2 2 4 4 4 2 2 2 2 4 4 4 4 2 4 2 4 4 4 2 4 2 2 2 4 2 4 4 2 2 4 2 4 4 2 4 4 2 2 4 2 2 2 4
d2ezya_ 2 4 2 4 2 4 2 2 4 4 2 4 2 4 2 4 2 2 2 2 4 4 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 4 4 2 2 4 2 4 2 4 4 2 2 2 4 4
d1bpya1 2 4 2 2 4 4 2 4 2 2 4 2 2 4 2 4 2 2 2 2 2 2 4 2 2 4 4 4 2 4 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 4 4
d1tfr_1 2 4 2 4 4 2 2 2 4 2 4 2 2 4 2 2 2 2 2 4 2 4 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 2 2 4 2 2 4 2 4 4 4
d1bgxt1 4 4 4 2 2 2 4 2 2 2 2 2 2 4 2 4 4 2 2 2 2 2 4 2 4 2 4 4 2 2 2 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 4 2 2
d1xo1a1 2 4 4 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 4 4
d1a77_1 4 2 2 4 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 4 2 4 4 4 2 2 4 4 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 4
d1b43a1 2 4 4 4 4 4 2 2 2 2 4 2 2 4 2 4 2 2 4 4 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 4 4 4 4 2 2 2 4
d1bmy__ 4 2 4 2 4 4 4 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 4 2 2 2 2 4 2 4 2 4 2 2 4 4 2 4 4 2 2 4 4
d1d8ba_ 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 2 4 4 2 2 2 2 2 2 4 2 2 4 2 4 2 2 4 2 4 2 4 4 2
d4crxa1 4 4 2 4 2 2 2 2 2 4 2 2 2 4 4 2 4 2 2 2 4 4 4 4 2 2 2 4 2 2 4 4 2 4 4 2 2 4 2 4 2 2 2 2 4 2 2 4 4 4 4 4 4 2
d1a0p_1 4 2 2 2 4 4 2 2 4 4 2 2 4 4 2 4 2 4 2 2 4 2 4 2 2 4 4 4 4 2 4 2 4 2 2 4 2 4 4 4 2 4 4 4 2 4 4 4 4 4 2 2 4 2
d1zyma1 4 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 4 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4
d1ed1a_ 2 2 2 2 2 2 2 4 4 2 2 2 2 4 2 2 2 2 2 4 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 2 2 4 4 4 4 2 2 2 4 4
d1jvr__ 2 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 4 4 4 2 2 2 4
d1bax__ 2 2 2 2 4 2 4 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2 2 4 2 4 2 2 4 2 2 2 2 2 2 2 2 4 4 2 4 2 4 2 2 2 4
d1a6s__ 4 4 2 2 4 4 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 4 2 2 2 2 4 2 2 2 4 2 4 2 4 2 2 2 4 2 2 4 2 4
d1qgta_ 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 4 2 4 4 2 4 4 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2
d1aep__ 2 4 2 4 2 2 2 2 2 4 2 2 2 4 2 4 4 2 2 4 2 2 4 2 2 2 4 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2 4 2 4 2 2 2 2
d1nkl__ 4 4 2 2 2 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 4 4 2 4 2 4 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 2 2 2
d1qdma1 2 2 4 4 2 2 2 4 4 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 4 2 2
d1bo9a_ 4 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2
d1axn__ 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 4 4 4 2 2 2 2 2 4 2 4 2 2 2 4 4 2 2 2 4
d1a8a__ 4 2 4 2 4 2 2 2 4 4 4 2 2 4 2 2 2 2 2 4 2 2 4 4 2 2 4 4 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 2 4 2 2 4 2 4 2 2 4 2
d1dm5a_ 4 4 4 2 4 4 2 2 4 2 4 2 2 4 4 2 2 2 4 2 2 2 4 4 2 2 2 4 2 4 2 4 4 2 2 2 2 2 2 4 2 2 4 4 4 4 2 2 4 4 2 2 2 2
d1azsc1 4 4 2 4 4 2 2 2 4 2 2 2 4 4 4 2 4 2 4 2 2 2 4 2 2 2 4 4 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 4 4 4 4 4 4
d1cipa1 2 2 4 2 2 4 2 2 4 4 4 2 2 4 4 2 2 4 2 2 2 2 4 2 2 4 4 4 2 4 4 2 2 4 2 4 2 2 2 4 2 2 2 2 4 4 2 4 2 2 4 2 2 4
d1ezm_1 2 2 2 4 2 2 4 2 4 4 4 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 4 4 2 4 4 4 4
d8tlne1 4 4 2 2 2 2 4 2 2 2 2 2 2 4 2 4 4 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 2 4 2 4
d1ej5a_ 4 2 4 2 4 4 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 4 2 4 2 2 4
d1bmfa1 4 2 4 4 2 4 4 2 4 2 2 2 4 4 4 2 2 2 2 2 2 2 2 2 4 2 4 4 2 4 4 4 2 2 2 2 2 2 2 2 4 4 4 2 4 2 2 4 2 4 4 4 4 2
d1bmfd1 2 2 4 2 4 2 2 2 2 4 2 2 4 4 4 2 2 4 4 2 2 2 4 4 2 4 4 4 4 2 2 4 2 2 2 2 4 4 2 2 2 2 4 4 4 2 2 2 4 2 4 2 4 4
d1skyb1 2 2 4 4 2 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 4 2 2 2 4 2 4 4 4 2 2 4 4 2 2 4 2 2 2 2 2 4 4 2 4 2 2 4 2 2 2 2 4 2
d1abv__ 4 2 4 2 4 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 4 2 2 4 2 4 4 2 4
d1dvka_ 4 2 2 2 2 2 4 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 4 2 2 2 2 4 2
d1ak4c_ 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 4 2 2 4 2 4 2 2 2 4 4 2 2 2 4 2 2 4 2 4
d2eiaa2 4 4 2 4 2 4 2 2 2 2 2 2 4 4 4 2 2 2 2 4 2 2 4 2 4 2 4 4 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2 4 4 2 2 4 2 4
e1qrj.1b 4 2 2 4 4 2 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 4 2 2
d1d1da2 2 2 2 4 2 4 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 4 4 4 4 2 2 4
d1vin_1 4 4 4 2 4 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2 4 2 2 4 2 2 2 2 4 4 2 2 4 4 2 4 4 2 4 2 2 4 4 4 4
d1vin_2 2 4 4 4 2 4 2 2 2 4 4 4 2 4 4 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2
d1jkw_1 2 4 4 2 4 2 4 2 4 2 2 2 4 2 2 4 2 2 4 2 4 2 4 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 2 4 2 2 2 4 4 2 2 4 4 2 2 4 2
d1jkw_2 4 2 4 2 4 2 2 2 4 4 2 2 4 4 4 4 4 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 4 2 2 2 4 4 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2
d1bu2a1 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 4 2 4 4 4 2 2 2 2 2
d1bu2a2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 4 2 4 2 2 2 2
d1vola1 4 2 2 2 2 4 4 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 4 4 2 2 4 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 4 4 4
d1vola2 4 2 4 2 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4
d1aisb1 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 2 2 2 2 2 4
d1aisb2 2 4 2 4 4 4 4 2 4 4 4 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 2 4 4
d1guxa_ 4 2 2 4 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 4 2 4 2 2 2 4 4 4 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 4 2 2 2 4 4
d1guxb_ 2 4 2 2 2 2 2 2 4 2 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 4
d1rss__ 2 4 4 2 2 4 4 2 4 2 4 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 4 4 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 4 4 4
d1bi1_2 4 2 2 2 2 2 4 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 4 2 2 2 2 4 4 2 2 4 4 4 2 4 2 2 2 2 2
d1ddna2 2 2 2 2 2 2 4 4 4 2 2 2 4 2 4 2 2 2 2 4 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 4 4 2 2 2 4 2 2 4 2 4 2 2 2 4
d1b1ba2 2 4 4 4 4 2 4 4 4 4 2 2 4 4 4 2 2 2 2 2 2 4 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 4
d1ngr__ 4 4 2 2 2 2 2 4 4 4 4 2 4 4 4 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 4 2 4 2 4 4 2 2 2 4 4 2 2 4 2 2 4 2 4
d1ddf__ 4 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 4 4 2 2 4 4 4
d1a1w__ 2 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 4 4 2 2 2 2 2
d1fada_ 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 4 2 2 4 4 2 2 4 2 2 4 4 2 2 2 4 2 2 2 2 4 2 4 4 2 2 2
d3crd__ 2 4 2 2 2 2 2 2 2 2 4 2 2 4 2 4 2 2 4 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4 2 4 4 2 2 4 2
d1cy5a_ 2 2 4 4 2 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 4 4 4 4 4 4 2 2 2 4 2
d3ygsp_ 2 2 4 2 2 2 2 2 2 4 2 2 2 2 2 4 2 2 4 2 4 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 4 2 2 2 2
d1d2za_ 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 2 4 2 4 2 2 4 2 2 4 4 4 2 2 2 2 2 4
d1d2zb_ 4 2 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2 2 2 4 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 4 4
d1eyva_ 4 4 4 2 4 2 4 4 2 2 2 2 2 4 4 4 2 2 2 4 2 2 2 4 4 2 4 4 2 2 2 4 4 2 2 2 4 2 2 4 4 4 2 4 4 4 2 4 4 4 2 2 2 4
d1baq__ 2 2 2 2 2 2 4 2 4 2 4 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4 4 4 4 2 4 2 4
d1b79a_ 4 4 4 4 2 4 4 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 4 4 2 2 4 2 2 2 4 4 2 2 2 2 2 4 2 2 2 2 2 2 4 2 2 4 2 4 2 2 4 2
d1qc7a_ 4 2 4 4 2 4 2 2 4 4 2 2 2 4 2 4 2 2 2 4 2 2 4 2 2 2 4 4 2 2 4 2 2 4 2 2 4 2 2 2 2 2 2 2 4 2 2 4 4 4 2 2 2 4
d1qh4a1 4 2 2 4 2 2 4 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 2 4 2 2 4 2 2 2 2 2 4
d1bg0_1 2 4 2 2 4 2 2 2 4 4 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 4 2 2
d1al01_ 4 2 4 2 2 4 2 4 2 2 2 4 2 4 2 2 4 2 2 4 2 2 4 4 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 4 2 2 2 4 2 2 2 4 2 4
d1lla_1 2 4 4 4 2 2 2 4 4 4 2 2 4 4 2 4 4 2 2 2 2 2 4 4 2 2 4 4 2 2 4 4 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 4 2 2 4 4
d1hc2_1 4 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 2 4 2 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2
d1lla_2 2 2 2 2 2 2 2 2 4 2 2 4 4 4 4 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2
d1bt3a_ 2 2 2 4 2 4 2 2 4 2 2 2 2 4 2 2 4 4 4 2 2 2 4 2 2 2 4 4 2 4 2 4 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 4 2 4 2 2 2 4
d1dbha1 2 2 4 2 4 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2 2 2 2 4 4 2 2 2 4 4 4 2 2 2 4
d1by1a_ 2 2 2 2 2 2 2 2 2 2 4 2 4 4 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 4 4 4 2 4 2 2 2 2 2 4 2 2 2 2 2 4 2 4 2 4 2 4 2 2
d1boua_ 4 4 2 2 4 2 2 2 2 2 4 4 2 4 4 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 4 2 2 2 2 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 4
d1mroa1 2 2 2 2 4 2 2 2 4 2 2 2 2 4 2 4 4 2 4 4 2 2 4 2 4 2 4 4 2 2 4 4 2 2 2 4 2 4 2 2 2 4 4 4 2 2 4 4 2 4 2 2 2 4
d1mrob1 4 4 2 4 2 4 4 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 4 4 4 2 4 4 4 2 2 4 2 2 2 2 4 4 2 4 4 2 2 2 2 2 2 2 4 2 2 4 4 2
d1bgf__ 4 2 2 2 4 2 2 2 2 4 4 2 4 2 2 2 4 2 2 2 2 2 4 2 2 2 4 4 2 4 2 4 2 2 2 2 2 4 2 4 4 4 4 4 2 2 2 4 4 2 4 2 4 2
d1agre_ 4 4 4 2 4 4 4 4 4 2 2 4 2 4 4 2 2 2 4 2 2 2 4 4 2 2 2 4 4 2 4 4 2 2 2 2 2 4 2 4 2 2 4 4 2 2 2 4 4 2 4 4 4 4
d1a9xa1 2 4 4 4 2 4 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 2 4 4 2 2 4 4 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 4 2 4 4 4 4 2 4 4 2
d1aru__ 4 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 4 2 4 2 2 2 2 4 2 2 2 2 2 2 4 2 4 2 4 2 4 2 2 4 4
d1ryc__ 2 4 4 4 4 2 4 4 2 2 2 2 2 4 2 4 4 2 2 2 2 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 4 2 2 4 2 4 2 2 2 2 2 2 4 2 4
d7atja_ 2 4 2 2 2 4 2 2 4 2 2 2 4 4 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 4 2 2 2 4 4 2
e1cxp.1a 2 4 2 4 2 2 2 2 2 2 2 2 2 4 2 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 2 2 4 2 4 2 4 2 4
e1cxp.1c 4 4 2 2 2 2 4 2 4 2 2 2 4 4 2 4 2 2 2 2 2 2 4 4 2 2 2 4 4 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 4 2 4
d1cvua1 2 4 2 4 2 4 2 2 2 4 2 4 4 4 2 2 2 2 2 2 2 2 4 2 2 2 2 4 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 2 4
d1aa7a_ 2 4 2 2 2 2 2 2 2 2 4 2 2 4 4 2 4 2 2 2 4 2 4 2 2 2 2 4 2 2 2 4 2 2 2 2 2 2 2 2 2 2 2 2 4 2 2 4 2 2 4 2 4 2
d2abk__ 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 2 4 2 2 2 2 2 2 2 2 2 2 4 2 4 2 2 2 2 2 2 2 2 2 2 4 4 2 2 2 2 2 2 2 4 2 4 2 4
d1mun__ 2 4 2 2 2 2 2 2 4 2 2 2 2 4 2 4 2 2 2 2 2 2 4 2 2 2 4 4 2 2 2 4 2 2 2 2 4 2 2 2 2 4 2 2 2 2 2 4 2 2 2 2 4 2
d1mpga1 2 2 4 2 2 2 4 2 4 4 2 2 2 4 2 2 2 2 2 4 2 4 2 4 2 2 4 4 2 4 4 4 2 2 4 2 4 2 2 2 2 2 2 2 4 2 2 4 2 2 2 2 4 4
d1ebma1 2 2 2 2 4 4 2 2 4 2 2 4 4 4 4 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 4 2 2 4 2 2 2 2 2 4 2 2 2 2 2 2 2 4 2 4 2 4 2 2
d1gln_1 2 4 4 2 2 4 2 4 4 2 4 2 2 4 2 2 2 2 2 2 2 2 4 2 2 2 4 4 2 4 2 4 2 2 2 2 4 2 2 4 2 2 2 2 4 2 2 4 2 2 2 2 4 4
